발생년,발생년월일시,발생분,주야,요일,사망자수,사상자수,중상자수,경상자수,부상신고자수,발생지시도,발생지시군구,사고유형_대분류,사고유형_중분류,사고유형,법규위반_대분류,법규위반,도로형태_대분류,도로형태,당사자종별_1당_대분류,당사자종별_1당,당사자종별_2당_대분류,당사자종별_2당,발생위치X_UTMK,발생위치Y_UTMK,경도,위도
2017,2017092114,55,주간,목,1,1,0,0,0,대구,수성구,차대차,추돌,추돌,운전자법규위반,안전운전 의무 불이행,단일로,기타단일로,승용차,승용차,자전거,자전거,1100067,1761442,128.6080865,35.84439983
2017,2017092115,20,주간,목,1,1,0,0,0,경북,경주시,차량단독,전도전복,전도전복,운전자법규위반,안전운전 의무 불이행,단일로,기타단일로,화물차,화물차,없음,없음,1173924,1743118,129.4216366,35.66895708
2017,2017092116,20,주간,목,1,1,0,0,0,경기,광주시,차대사람,길가장자리구역통행중,길가장자리구역통행중,운전자법규위반,안전운전 의무 불이행,교차로,교차로내,승용차,승용차,보행자,보행자,976484,1933567,127.234303,37.40091698
2017,2017092116,59,주간,목,1,1,0,0,0,강원,양구군,차량단독,도로이탈,도로이탈 기타,운전자법규위반,안전운전 의무 불이행,단일로,기타단일로,이륜차,이륜차,없음,없음,1032160,2024556,127.8674016,38.22074165
2017,2017092119,50,야간,목,1,1,0,0,0,경남,창녕군,차량단독,기타,기타,운전자법규위반,안전운전 의무 불이행,단일로,기타단일로,농기계,농기계,없음,없음,1084280,1728095,128.4297964,35.54525454
2017,2017092120,25,야간,목,1,1,0,0,0,경북,청도군,차대차,추돌,추돌,운전자법규위반,안전운전 의무 불이행,단일로,기타단일로,승용차,승용차,자전거,자전거,1106551,1740648,128.6771098,35.65627077
2017,2017092123,5,야간,목,1,1,0,0,0,경북,칠곡군,차대사람,기타,기타,운전자법규위반,안전운전 의무 불이행,단일로,기타단일로,승용차,승용차,보행자,보행자,1076111,1785512,128.3451493,36.06354494
2017,2017092205,58,야간,금,1,2,0,1,0,전북,정읍시,차대차,추돌,추돌,운전자법규위반,안전운전 의무 불이행,교차로,교차로부근,화물차,화물차,화물차,화물차,941958,1732632,126.8593219,35.58804476
2017,2017092205,25,야간,금,1,3,0,2,0,충남,천안시,차대사람,기타,기타,운전자법규위반,안전운전 의무 불이행,단일로,기타단일로,승용차,승용차,보행자,보행자,966969,1868416,127.1296693,36.81335045
2017,2017092206,45,주간,금,1,1,0,0,0,광주,광산구,차대사람,횡단중,횡단중,운전자법규위반,신호위반,교차로,교차로부근,승합차,승합차,보행자,보행자,937693,1686486,126.8164873,35.17169862
2017,2017092207,12,주간,금,1,1,0,0,0,대구,서구,차대사람,기타,기타,운전자법규위반,안전운전 의무 불이행,기타,기타,자전거,자전거,보행자,보행자,1095236,1765399,128.5550718,35.88055204
2017,2017092209,50,주간,금,1,1,0,0,0,서울,성동구,차량단독,기타,기타,운전자법규위반,안전운전 의무 불이행,단일로,기타단일로,화물차,화물차,없음,없음,961193,1949572,127.0606968,37.54466271
2017,2017092211,1,주간,금,1,2,0,1,0,전남,무안군,차대차,측면충돌,측면충돌,운전자법규위반,신호위반,교차로,교차로내,이륜차,이륜차,승용차,승용차,896212,1667588,126.3626725,34.99791786
2017,2017092211,40,주간,금,1,2,0,1,0,전북,김제시,차대차,측면충돌,측면충돌,운전자법규위반,앞지르기 금지위반,교차로,교차로내,화물차,화물차,원동기장치자전거,원동기장치자전거,949965,1754965,126.9463109,35.78983626
2017,2017092212,13,주간,금,1,1,0,0,0,경기,고양시,차대차,측면충돌,측면충돌,운전자법규위반,안전운전 의무 불이행,교차로,교차로내,승합차,승합차,이륜차,이륜차,946130,1961608,126.8893022,37.65238577
2017,2017092213,5,주간,금,1,1,0,0,0,대전,동구,차대차,정면충돌,정면충돌,운전자법규위반,중앙선 침범,단일로,기타단일로,승용차,승용차,이륜차,이륜차,1002490,1824454,127.5277747,36.41760582
2017,2017092213,8,주간,금,1,1,0,0,0,대구,달성군,차대차,측면충돌,측면충돌,운전자법규위반,안전운전 의무 불이행,교차로,교차로내,원동기장치자전거,원동기장치자전거,건설기계,건설기계,1082704,1740518,128.4136838,35.65738559
2017,2017092216,21,주간,금,1,1,0,0,0,인천,강화군,차대차,추돌,추돌,운전자법규위반,교차로 통행방법 위반,교차로,교차로내,자전거,자전거,화물차,화물차,910841,1972210,126.4879958,37.74518144
2017,2017092217,17,주간,금,1,1,0,0,0,경기,파주시,차대사람,길가장자리구역통행중,길가장자리구역통행중,운전자법규위반,안전운전 의무 불이행,단일로,기타단일로,건설기계,건설기계,보행자,보행자,948699,1975338,126.9174562,37.77627968
2017,2017092218,50,야간,금,1,4,1,2,0,전북,임실군,차대차,추돌,추돌,운전자법규위반,안전운전 의무 불이행,단일로,기타단일로,승용차,승용차,농기계,농기계,973260,1730902,127.2048898,35.57378769
2017,2017092218,45,야간,금,1,2,0,1,0,경기,안양시,차대차,측면충돌,측면충돌,운전자법규위반,안전운전 의무 불이행,교차로,교차로횡단보도내,승합차,승합차,자전거,자전거,951797,1931143,126.9555419,37.37811269
2017,2017092219,50,야간,금,1,1,0,0,0,광주,남구,차대사람,횡단중,횡단중,운전자법규위반,과속,단일로,기타단일로,승합차,승합차,보행자,보행자,944407,1679580,126.8899603,35.10984708
2017,2017092222,3,야간,금,1,1,0,0,0,서울,관악구,차대사람,기타,기타,운전자법규위반,안전운전 의무 불이행,주차장,주차장,승용차,승용차,보행자,보행자,949244,1940653,126.9260529,37.46369324
2017,2017092223,0,야간,금,1,1,0,0,0,경북,안동시,차대사람,길가장자리구역통행중,길가장자리구역통행중,운전자법규위반,안전운전 의무 불이행,단일로,기타단일로,승용차,승용차,보행자,보행자,1111367,1844211,128.7449574,36.58921966
2017,2017092223,45,야간,금,1,3,2,0,0,전북,전주시,차대차,측면충돌,측면충돌,운전자법규위반,신호위반,교차로,교차로내,이륜차,이륜차,이륜차,이륜차,964973,1758138,127.1123394,35.81894751
2017,2017092303,30,야간,토,1,3,1,1,0,경남,김해시,차량단독,전복,전복,운전자법규위반,과속,단일로,기타단일로,승용차,승용차,없음,없음,1124377,1697134,128.8673391,35.26194258
2017,2017092304,30,야간,토,1,1,0,0,0,전북,익산시,차대사람,횡단중,횡단중,운전자법규위반,신호위반,교차로,교차로횡단보도내,승용차,승용차,보행자,보행자,954713,1773884,126.9977751,35.96063636
2017,2017092304,20,야간,토,1,2,1,0,0,경기,안산시,차량단독,전도전복,전도전복,운전자법규위반,안전운전 의무 불이행,교차로,교차로부근,승용차,승용차,없음,없음,937784,1926432,126.797669,37.33481693
2017,2017092305,50,야간,토,1,1,0,0,0,경기,화성시,차대사람,횡단중,횡단중,운전자법규위반,안전운전 의무 불이행,교차로,교차로부근,화물차,화물차,보행자,보행자,961394,1914960,127.0647793,37.2326933
2017,2017092306,30,주간,토,1,1,0,0,0,경기,안산시,차대사람,횡단중,횡단중,운전자법규위반,신호위반,단일로,기타단일로,화물차,화물차,보행자,보행자,918307,1921619,126.5783537,37.28992904
2017,2017092308,0,주간,토,1,1,0,0,0,광주,광산구,차량단독,기타,기타,운전자법규위반,안전운전 의무 불이행,기타,기타,자전거,자전거,없음,없음,941255,1691295,126.8545402,35.21529788
2017,2017092309,25,주간,토,1,1,0,0,0,대구,남구,차대사람,횡단중,횡단중,운전자법규위반,안전운전 의무 불이행,단일로,기타단일로,건설기계,건설기계,보행자,보행자,1096684,1761964,128.5713633,35.84978166
2017,2017092310,42,주간,토,1,5,2,2,0,서울,금천구,차대사람,기타,기타,운전자법규위반,안전운전 의무 불이행,교차로,교차로내,승용차,승용차,보행자,보행자,946981,1940878,126.9004481,37.46559416
2017,2017092312,58,주간,토,1,5,0,4,0,강원,평창군,차대차,측면충돌,측면충돌,운전자법규위반,중앙선 침범,단일로,기타단일로,이륜차,이륜차,승합차,승합차,1081048,1937302,128.416087,37.43133206
2017,2017092313,30,주간,토,1,1,0,0,0,서울,성동구,차대차,기타,기타,운전자법규위반,안전운전 의무 불이행,교차로,교차로부근,승합차,승합차,자전거,자전거,959178,1952572,127.0377203,37.5716155
2017,2017092313,34,주간,토,1,3,1,1,0,경기,안성시,차대차,정면충돌,정면충돌,운전자법규위반,중앙선 침범,단일로,기타단일로,화물차,화물차,건설기계,건설기계,978973,1898256,127.2634218,37.08268405
2017,2017092315,20,주간,토,1,1,0,0,0,대구,북구,차대사람,기타,기타,운전자법규위반,안전운전 의무 불이행,단일로,기타단일로,자전거,자전거,보행자,보행자,1096284,1767801,128.5669707,35.90210243
2017,2017092315,52,주간,토,1,1,0,0,0,충남,아산시,차대차,측면충돌,측면충돌,운전자법규위반,신호위반,교차로,교차로내,승용차,승용차,이륜차,이륜차,954005,1865430,126.984507,36.78589211
2017,2017092317,40,주간,토,1,1,0,0,0,경기,하남시,차대사람,횡단중,횡단중,운전자법규위반,신호위반,교차로,교차로횡단보도내,이륜차,이륜차,보행자,보행자,972098,1950487,127.1841068,37.55330475
2017,2017092318,55,야간,토,1,1,0,0,0,대구,남구,차대사람,기타,기타,운전자법규위반,안전운전 의무 불이행,단일로,기타단일로,승용차,승용차,보행자,보행자,1097746,1761917,128.5824474,35.84891598
2017,2017092319,40,야간,토,1,1,0,0,0,제주,서귀포시,차대차,측면충돌,측면충돌,운전자법규위반,과속,단일로,기타단일로,특수차,특수차,이륜차,이륜차,944527,1490405,126.9034429,33.40386606
2017,2017092319,55,야간,토,1,1,0,0,0,대전,동구,차대사람,횡단중,횡단중,운전자법규위반,신호위반,단일로,기타단일로,승용차,승용차,보행자,보행자,995770,1811985,127.4528844,36.30518676
2017,2017092319,15,야간,토,1,1,0,0,0,경남,하동군,차대사람,횡단중,횡단중,운전자법규위반,안전운전 의무 불이행,기타,기타,승용차,승용차,보행자,보행자,1034380,1673896,127.8770327,35.05954167
2017,2017092319,15,야간,토,1,1,0,0,0,전남,고흥군,차대사람,횡단중,횡단중,운전자법규위반,안전운전 의무 불이행,단일로,기타단일로,승용차,승용차,보행자,보행자,986006,1617592,127.3474701,34.55229809
2017,2017092401,30,야간,일,1,2,1,0,0,경남,진주시,차대차,정면충돌,정면충돌,운전자법규위반,중앙선 침범,단일로,기타단일로,이륜차,이륜차,승용차,승용차,1054963,1689666,128.1037985,35.2008242
2017,2017092403,23,야간,일,2,3,1,0,0,서울,송파구,차대사람,기타,기타,운전자법규위반,안전운전 의무 불이행,단일로,기타단일로,승용차,승용차,보행자,보행자,965851,1947554,127.113519,37.52665805
2017,2017092405,30,야간,일,1,2,1,0,0,전북,진안군,차대차,추돌,추돌,운전자법규위반,안전운전 의무 불이행,단일로,기타단일로,승합차,승합차,농기계,농기계,993257,1750590,127.4244367,35.75084853
2017,2017092409,50,주간,일,1,1,0,0,0,전북,완주군,차대차,추돌,추돌,운전자법규위반,안전운전 의무 불이행,단일로,기타단일로,승용차,승용차,자전거,자전거,963951,1769325,127.1004273,35.91991826
2017,2017092410,40,주간,일,1,1,0,0,0,전북,남원시,차량단독,공작물충돌,공작물충돌,운전자법규위반,안전운전 의무 불이행,단일로,기타단일로,승용차,승용차,없음,없음,989709,1712021,127.3866643,35.40385121
2017,2017092411,7,주간,일,1,1,0,0,0,서울,노원구,차대사람,기타,기타,운전자법규위반,안전운전 의무 불이행,교차로,교차로내,승용차,승용차,보행자,보행자,963856,1958353,127.0904084,37.62391687
2017,2017092411,20,주간,일,1,4,2,1,0,전남,화순군,차대차,정면충돌,정면충돌,운전자법규위반,중앙선 침범,단일로,교량위,승용차,승용차,승용차,승용차,968311,1664670,127.1528298,34.97643666
2017,2017092413,29,주간,일,1,1,0,0,0,충북,청주시,차대사람,기타,기타,운전자법규위반,안전운전 의무 불이행,단일로,기타단일로,화물차,화물차,보행자,보행자,992589,1851678,127.4170725,36.66300802
2017,2017092413,50,주간,일,1,1,0,0,0,대구,수성구,차대차,측면충돌,측면충돌,운전자법규위반,안전거리 미확보,단일로,기타단일로,승용차,승용차,이륜차,이륜차,1103886,1762870,128.6505737,35.85667102
2017,2017092415,0,주간,일,1,1,0,0,0,전북,완주군,차량단독,기타,기타,운전자법규위반,안전운전 의무 불이행,단일로,기타단일로,자전거,자전거,없음,없음,968059,1747520,127.1468321,35.7234664
2017,2017092415,30,주간,일,1,2,1,0,0,전남,완도군,차대사람,기타,기타,운전자법규위반,안전운전 의무 불이행,교차로,교차로부근,승용차,승용차,보행자,보행자,914411,1576379,126.571271,34.17720433
2017,2017092415,40,주간,일,1,1,0,0,0,충남,당진시,차량단독,공작물충돌,공작물충돌,운전자법규위반,안전운전 의무 불이행,단일로,기타단일로,승용차,승용차,없음,없음,939197,1882971,126.8171488,36.94317166
2017,2017092416,48,주간,일,1,1,0,0,0,경북,경주시,차량단독,공작물충돌,공작물충돌,운전자법규위반,안전운전 의무 불이행,단일로,기타단일로,이륜차,이륜차,없음,없음,1157465,1775312,129.2462084,35.96185515
2017,2017092419,23,야간,일,1,1,0,0,0,경북,안동시,차량단독,전도전복,전도전복,운전자법규위반,안전운전 의무 불이행,단일로,기타단일로,이륜차,이륜차,없음,없음,1123467,1865792,128.8836682,36.78222426
2017,2017092422,36,야간,일,1,1,0,0,0,전남,목포시,차대사람,기타,기타,운전자법규위반,안전운전 의무 불이행,단일로,기타단일로,승합차,승합차,보행자,보행자,900192,1645335,126.4089354,34.79768668
2017,2017092500,48,야간,월,1,1,0,0,0,서울,송파구,차대사람,기타,기타,운전자법규위반,안전운전 의무 불이행,단일로,기타단일로,승용차,승용차,보행자,보행자,964589,1946952,127.0992657,37.52118438
2017,2017092504,20,야간,월,1,1,0,0,0,강원,춘천시,차대사람,횡단중,횡단중,운전자법규위반,과속,단일로,기타단일로,승합차,승합차,보행자,보행자,1021212,1986619,127.7412064,37.87915005
2017,2017092505,40,야간,월,1,1,0,0,0,울산,울주군,차대차,정면충돌,정면충돌,운전자법규위반,신호위반,교차로,교차로내,승용차,승용차,이륜차,이륜차,1166828,1721044,129.3387196,35.47125346
2017,2017092505,10,야간,월,1,1,0,0,0,전북,익산시,차대사람,횡단중,횡단중,운전자법규위반,보행자 보호의무 위반,교차로,교차로횡단보도내,승용차,승용차,보행자,보행자,951699,1771046,126.9645243,35.93490548
2017,2017092507,17,주간,월,1,3,1,1,0,전북,김제시,차대차,추돌,추돌,운전자법규위반,안전운전 의무 불이행,단일로,기타단일로,승용차,승용차,화물차,화물차,958500,1754856,127.0407622,35.78925133
2017,2017092508,35,주간,월,1,1,0,0,0,충남,천안시,차대사람,차도통행중,차도통행중,운전자법규위반,안전운전 의무 불이행,단일로,기타단일로,승용차,승용차,보행자,보행자,967424,1881209,127.1342211,36.92868798
2017,2017092509,40,주간,월,1,1,0,0,0,충북,청주시,차대사람,기타,기타,운전자법규위반,안전운전 의무 불이행,단일로,기타단일로,승용차,승용차,보행자,보행자,999158,1847685,127.4905826,36.62703975
2017,2017092511,56,주간,월,1,1,0,0,0,서울,종로구,차대사람,횡단중,횡단중,운전자법규위반,신호위반,교차로,교차로부근,건설기계,건설기계,보행자,보행자,954998,1953236,126.9903456,37.57740542
2017,2017092512,20,주간,월,1,1,0,0,0,충북,충주시,차대차,기타,기타,운전자법규위반,안전운전 의무 불이행,교차로,교차로부근,화물차,화물차,자전거,자전거,1037211,1885922,127.9180538,36.97100055
2017,2017092513,55,주간,월,1,1,0,0,0,경기,성남시,차대사람,횡단중,횡단중,운전자법규위반,안전운전 의무 불이행,기타,기타,화물차,화물차,보행자,보행자,966235,1934706,127.1184539,37.41086657
2017,2017092514,39,주간,월,1,1,0,0,0,서울,성북구,차대차,측면충돌,측면충돌,운전자법규위반,신호위반,교차로,교차로내,원동기장치자전거,원동기장치자전거,승용차,승용차,957949,1954216,127.0237088,37.58637794
2017,2017092515,31,주간,월,1,1,0,0,0,전남,여수시,차대차,측면충돌,측면충돌,운전자법규위반,중앙선 침범,단일로,기타단일로,이륜차,이륜차,승용차,승용차,1010790,1631581,127.6177856,34.67848943
2017,2017092518,40,야간,월,1,2,1,0,0,경기,파주시,차대차,추돌,추돌,운전자법규위반,안전운전 의무 불이행,단일로,기타단일로,승용차,승용차,농기계,농기계,937105,1971960,126.7861028,37.74511085
2017,2017092519,42,야간,월,1,1,0,0,0,충북,괴산군,차대사람,기타,기타,운전자법규위반,안전운전 의무 불이행,단일로,기타단일로,승용차,승용차,보행자,보행자,1025660,1848630,127.7870265,36.63521354
2017,2017092520,30,야간,월,1,1,0,0,0,경기,남양주시,차대차,측면충돌,측면충돌,운전자법규위반,안전운전 의무 불이행,단일로,기타단일로,승용차,승용차,자전거,자전거,970090,1960960,127.1609454,37.64763861
2017,2017092521,45,야간,월,1,1,0,0,0,전남,신안군,차대사람,횡단중,횡단중,운전자법규위반,안전운전 의무 불이행,단일로,기타단일로,화물차,화물차,보행자,보행자,886458,1674188,126.2549058,35.05637029
2017,2017092600,45,야간,화,1,1,0,0,0,경기,성남시,차대사람,차도통행중,차도통행중,운전자법규위반,안전운전 의무 불이행,단일로,기타단일로,승용차,승용차,보행자,보행자,967155,1934798,127.1288457,37.41172892
2017,2017092601,15,야간,화,1,1,0,0,0,서울,강서구,차대차,추돌,추돌,운전자법규위반,안전운전 의무 불이행,단일로,기타단일로,승용차,승용차,화물차,화물차,942775,1952474,126.8519851,37.56985876
2017,2017092605,35,야간,화,1,1,0,0,0,서울,영등포구,차대사람,횡단중,횡단중,운전자법규위반,안전운전 의무 불이행,단일로,기타단일로,화물차,화물차,보행자,보행자,947908,1945765,126.9105843,37.50969443
2017,2017092607,7,주간,화,1,2,1,0,0,경북,안동시,차량단독,전도,전도,운전자법규위반,안전운전 의무 불이행,단일로,기타단일로,이륜차,이륜차,없음,없음,1127520,1830150,128.9231588,36.4604743
2017,2017092609,52,주간,화,1,1,0,0,0,전남,영암군,차량단독,기타,기타,운전자법규위반,기타(운전자법규위반),단일로,기타단일로,농기계,농기계,없음,없음,924153,1646494,126.6707355,34.8102034
2017,2017092609,12,주간,화,1,1,0,0,0,전남,고흥군,차대차,측면충돌,측면충돌,운전자법규위반,중앙선 침범,교차로,교차로부근,원동기장치자전거,원동기장치자전거,화물차,화물차,967596,1614422,127.1469303,34.52329561
2017,2017092610,40,주간,화,1,1,0,0,0,전북,순창군,차대차,정면충돌,정면충돌,운전자법규위반,중앙선 침범,단일로,기타단일로,이륜차,이륜차,화물차,화물차,971475,1710523,127.1859059,35.38998884
2017,2017092611,55,주간,화,1,1,0,0,0,부산,영도구,차대사람,기타,기타,운전자법규위반,안전운전 의무 불이행,단일로,기타단일로,승용차,승용차,보행자,보행자,1141528,1678779,129.0526968,35.09420057
2017,2017092612,30,주간,화,2,3,1,0,0,강원,철원군,차대차,측면충돌,측면충돌,운전자법규위반,안전운전 의무 불이행,단일로,기타단일로,화물차,화물차,농기계,농기계,973901,2028367,127.2016991,38.25528424
2017,2017092612,55,주간,화,1,2,1,0,0,충남,서천군,차대차,측면충돌,측면충돌,운전자법규위반,안전운전 의무 불이행,교차로,교차로부근,승용차,승용차,승용차,승용차,925174,1788973,126.6687898,36.09484517
2017,2017092614,5,주간,화,1,1,0,0,0,제주,서귀포시,차대차,기타,기타,운전자법규위반,안전거리 미확보,단일로,기타단일로,이륜차,이륜차,승용차,승용차,911937,1473834,126.5546191,33.2522379
2017,2017092615,0,주간,화,1,1,0,0,0,경기,파주시,차대차,측면충돌,측면충돌,운전자법규위반,중앙선 침범,단일로,기타단일로,자전거,자전거,승용차,승용차,930053,1975426,126.7057309,37.77583587
2017,2017092615,45,주간,화,2,3,0,1,0,서울,서초구,차대차,추돌,추돌,운전자법규위반,안전운전 의무 불이행,단일로,기타단일로,승용차,승용차,승용차,승용차,960273,1939315,127.0508366,37.45217316
2017,2017092615,9,주간,화,1,1,0,0,0,부산,금정구,차대차,추돌,추돌,운전자법규위반,안전운전 의무 불이행,단일로,기타단일로,화물차,화물차,화물차,화물차,1145089,1695874,129.0947411,35.24779864
2017,2017092616,50,주간,화,1,1,0,0,0,부산,강서구,차대사람,보도통행중,보도통행중,운전자법규위반,신호위반,단일로,기타단일로,승용차,승용차,보행자,보행자,1129504,1678283,128.9207272,35.09134965
2017,2017092618,42,야간,화,1,1,0,0,0,충북,제천시,차량단독,전도전복,전도전복,운전자법규위반,안전운전 의무 불이행,교차로,교차로내,건설기계,건설기계,없음,없음,1069445,1910440,128.2824371,37.19016553
2017,2017092618,30,야간,화,1,1,0,0,0,경기,의정부시,차대사람,횡단중,횡단중,운전자법규위반,안전운전 의무 불이행,단일로,기타단일로,이륜차,이륜차,보행자,보행자,965812,1972924,127.1118899,37.75532261
2017,2017092618,50,야간,화,1,1,0,0,0,충남,아산시,차대사람,길가장자리구역통행중,길가장자리구역통행중,운전자법규위반,안전운전 의무 불이행,단일로,기타단일로,승용차,승용차,보행자,보행자,946061,1874327,126.8948469,36.86567223
2017,2017092621,5,야간,화,1,2,1,0,0,서울,동작구,차대사람,보도통행중,보도통행중,운전자법규위반,기타(운전자법규위반),단일로,기타단일로,승용차,승용차,보행자,보행자,952804,1945452,126.9658658,37.50689635
2017,2017092622,50,야간,화,1,1,0,0,0,울산,울주군,차대사람,횡단중,횡단중,운전자법규위반,안전운전 의무 불이행,교차로,교차로부근,승용차,승용차,보행자,보행자,1147842,1732408,129.1316154,35.5766835
2017,2017092623,35,야간,화,1,2,1,0,0,서울,영등포구,차대사람,기타,기타,운전자법규위반,안전운전 의무 불이행,단일로,기타단일로,건설기계,건설기계,보행자,보행자,948651,1948004,126.9188344,37.52991657
2017,2017092702,25,야간,수,1,1,0,0,0,경기,용인시,차대차,추돌,추돌,운전자법규위반,안전거리 미확보,단일로,기타단일로,화물차,화물차,화물차,화물차,980165,1916115,127.2763593,37.24369307
2017,2017092704,0,야간,수,1,1,0,0,0,강원,태백시,차량단독,공작물충돌,공작물충돌,운전자법규위반,안전운전 의무 불이행,단일로,기타단일로,승용차,승용차,없음,없음,1132277,1907546,128.9896868,37.15729854
2017,2017092704,20,야간,수,1,1,0,0,0,경기,안산시,차대사람,횡단중,횡단중,운전자법규위반,보행자 보호의무 위반,교차로,교차로횡단보도내,승용차,승용차,보행자,보행자,938148,1926457,126.8017757,37.33506658
2017,2017092705,35,야간,수,1,1,0,0,0,전북,고창군,차대차,추돌,추돌,운전자법규위반,안전운전 의무 불이행,단일로,기타단일로,승합차,승합차,자전거,자전거,914830,1713078,126.5619603,35.40979245
2017,2017092710,19,주간,수,1,1,0,0,0,경기,연천군,차량단독,도로이탈,도로이탈 기타,운전자법규위반,안전운전 의무 불이행,단일로,기타단일로,사륜오토바이(ATV),사륜오토바이(ATV),없음,없음,965067,2003658,127.1019439,38.03229527
2017,2017092711,30,주간,수,1,1,0,0,0,경북,영천시,차량단독,전도,전도,운전자법규위반,안전운전 의무 불이행,단일로,기타단일로,승용차,승용차,없음,없음,1127000,1777055,128.9087486,35.9820055
2017,2017092713,13,주간,수,1,1,0,0,0,강원,원주시,차대사람,횡단중,횡단중,운전자법규위반,보행자 보호의무 위반,단일로,기타단일로,화물차,화물차,보행자,보행자,1039292,1927989,127.9441636,37.35011499
2017,2017092714,0,주간,수,1,1,0,0,0,경남,밀양시,차대차,기타,기타,운전자법규위반,안전운전 의무 불이행,단일로,기타단일로,화물차,화물차,화물차,화물차,1116259,1724551,128.7820196,35.51007162
2017,2017092714,10,주간,수,1,1,0,0,0,전남,영광군,차량단독,도로이탈,도로이탈 추락,운전자법규위반,안전운전 의무 불이행,교차로,교차로부근,화물차,화물차,없음,없음,898898,1692458,126.3890621,35.22240755
2017,2017092716,20,주간,수,1,1,0,0,0,경기,김포시,차대사람,기타,기타,운전자법규위반,신호위반,교차로,교차로내,화물차,화물차,보행자,보행자,927591,1960794,126.6792326,37.64377444
2017,2017092718,55,야간,수,1,1,0,0,0,경남,창녕군,차대차,기타,기타,운전자법규위반,안전운전 의무 불이행,단일로,기타단일로,승용차,승용차,승용차,승용차,1100110,1716017,128.6029209,35.43489807
2017,2017092718,43,야간,수,1,1,0,0,0,전북,완주군,차대사람,횡단중,횡단중,운전자법규위반,안전운전 의무 불이행,교차로,교차로내,승용차,승용차,보행자,보행자,969433,1771360,127.1611113,35.93845243
2017,2017092720,40,야간,수,1,1,0,0,0,경북,영주시,차대사람,차도통행중,차도통행중,운전자법규위반,안전운전 의무 불이행,단일로,기타단일로,화물차,화물차,보행자,보행자,1099280,1868523,128.6130178,36.80968286
2017,2017092721,28,야간,수,1,1,0,0,0,서울,중구,차대사람,보도통행중,보도통행중,운전자법규위반,안전운전 의무 불이행,단일로,기타단일로,승용차,승용차,보행자,보행자,955436,1951483,126.9954125,37.56162658
2017,2017092722,40,야간,수,1,1,0,0,0,인천,연수구,차량단독,공작물충돌,공작물충돌,운전자법규위반,안전운전 의무 불이행,단일로,기타단일로,승용차,승용차,없음,없음,929064,1937693,126.6968461,37.43609771
2017,2017092802,35,야간,목,1,1,0,0,0,경북,봉화군,차량단독,공작물충돌,공작물충돌,운전자법규위반,안전운전 의무 불이행,단일로,기타단일로,화물차,화물차,없음,없음,1108062,1876270,128.7125548,36.87854171
2017,2017092803,40,야간,목,1,2,0,1,0,충남,당진시,차량단독,공작물충돌,공작물충돌,운전자법규위반,안전운전 의무 불이행,단일로,기타단일로,이륜차,이륜차,없음,없음,922958,1878496,126.6352485,36.90164764
2017,2017092805,25,야간,목,1,2,0,1,0,경기,평택시,차대차,측면충돌,측면충돌,운전자법규위반,신호위반,교차로,교차로내,승용차,승용차,승용차,승용차,959200,1894252,127.0411749,37.04593942
2017,2017092809,8,주간,목,1,1,0,0,0,전남,장성군,차대차,추돌,추돌,운전자법규위반,과속,단일로,기타단일로,승용차,승용차,이륜차,이륜차,936565,1703705,126.802916,35.32738187
2017,2017092817,50,주간,목,1,1,0,0,0,경기,의정부시,차대차,측면충돌,측면충돌,운전자법규위반,안전운전 의무 불이행,단일로,기타단일로,원동기장치자전거,원동기장치자전거,승합차,승합차,959808,1971385,127.0438181,37.74120746
2017,2017092820,52,야간,목,1,1,0,0,0,경기,화성시,차대사람,기타,기타,운전자법규위반,안전운전 의무 불이행,단일로,기타단일로,화물차,화물차,보행자,보행자,941063,1892122,126.8373888,37.02577604
2017,2017092820,10,야간,목,1,1,0,0,0,경북,김천시,차량단독,공작물충돌,공작물충돌,운전자법규위반,안전운전 의무 불이행,단일로,기타단일로,화물차,화물차,없음,없음,1046828,1767118,128.0189149,35.89956355
2017,2017092821,54,야간,목,1,2,0,0,1,경북,울진군,차대차,기타,기타,운전자법규위반,안전운전 의무 불이행,단일로,기타단일로,승용차,승용차,화물차,화물차,1167829,1881853,129.3841614,36.92011056
2017,2017092822,40,야간,목,1,1,0,0,0,경기,용인시,차대사람,보도통행중,보도통행중,운전자법규위반,보행자 보호의무 위반,교차로,교차로횡단보도내,화물차,화물차,보행자,보행자,963939,1917447,127.093349,37.25521266
2017,2017092823,45,야간,목,1,1,0,0,0,경북,경주시,차대사람,길가장자리구역통행중,길가장자리구역통행중,운전자법규위반,안전운전 의무 불이행,단일로,기타단일로,화물차,화물차,보행자,보행자,1166232,1743055,129.3366769,35.66971548
2017,2017092901,50,야간,금,1,1,0,0,0,서울,강남구,차대사람,기타,기타,운전자법규위반,안전운전 의무 불이행,단일로,기타단일로,승용차,승용차,보행자,보행자,958007,1945041,127.0248908,37.50368368
2017,2017092905,10,야간,금,1,1,0,0,0,서울,강남구,차대사람,보도통행중,보도통행중,운전자법규위반,신호위반,교차로,교차로부근,승용차,승용차,보행자,보행자,958912,1946342,127.0350569,37.5154508
2017,2017092906,34,주간,금,1,1,0,0,0,서울,강남구,차대차,추돌,추돌,운전자법규위반,과속,단일로,기타단일로,승용차,승용차,이륜차,이륜차,960095,1941705,127.0486947,37.47370762
